longitude,latitude,Labels
-113.949769,50.941853,#17FA2B
-123.062869,49.127299,#17FA2B
-78.6528,49.9644,#FA3E0C
-79.359867,43.894755,#17FA2B
-69.21047,50.43196,#FA3E0C
-71.45788,48.56025,#FA3E0C
-74.09177,48.66757,#FA3E0C
-78.4624,51.54587,#FA3E0C
-71.36093,49.80756,#FA3E0C
-123.070284,49.116079,#17FA2B
-76.9961,45.9942,#FA3E0C
-69.40997,47.79946,#FA3E0C
-123.11986,49.268164,#17FA2B
-79.583893,43.767671,#17FA2B
-122.888056,49.119397,#17FA2B
-76.09186,45.78867,#FA3E0C
-75.67418,45.58603,#FA3E0C
-72.70738,50.72512,#FA3E0C
-74.89325,46.26799,#FA3E0C
-122.95586,49.153334,#17FA2B
-74.62548,45.66936,#FA3E0C
-75.623276,45.470516,#17FA2B
-77.2666,48.387,#FA3E0C
-79.186,47.4357,#FA3E0C
-73.810337,45.636629,#17FA2B
-73.720829,45.475961,#17FA2B
-75.766745,45.389484,#17FA2B
-73.508058,45.579328,#17FA2B
-73.737011,45.406889,#17FA2B
-74.33514,45.08783,#FA3E0C
-71.36637,45.78777,#FA3E0C
-122.859574,49.144566,#17FA2B
-70.9283,48.33783,#FA3E0C
-79.570645,43.770098,#17FA2B
-73.654434,45.411941,#17FA2B
-72.02517,48.33004,#FA3E0C
-114.125913,50.899045,#17FA2B
-76.01219,45.94904,#FA3E0C
-114.090273,51.139292,#17FA2B
-69.82259,47.95444,#FA3E0C
-79.01568,47.31475,#FA3E0C
-73.705453,45.440781,#17FA2B
-67.20139,49.64719,#FA3E0C
-74.71133,45.7545,#FA3E0C
-73.799179,45.492392,#17FA2B
-77.952,53.16337,#FA3E0C
-123.171981,49.165899,#17FA2B
-77.05449,46.68375,#FA3E0C
-75.615295,45.424375,#17FA2B
-72.9718,45.272,#FA3E0C
-75.713629,45.368374,#17FA2B
-78.13935,46.26439,#FA3E0C
-74.14219,45.72512,#FA3E0C
-114.061588,51.136818,#17FA2B
-78.1761,51.7236,#FA3E0C
-73.74222,45.538384,#17FA2B
-76.04713,45.92566,#FA3E0C
-73.41323,45.582903,#17FA2B
-75.47809,45.74401,#FA3E0C
-78.0933,46.64808,#FA3E0C
-79.654076,43.824515,#17FA2B
-122.728212,49.1991,#17FA2B
-72.56151,48.74041,#FA3E0C
-79.272793,43.685594,#17FA2B
-76.92557,51.07644,#FA3E0C
-79.470684,43.632393,#17FA2B
-75.586157,45.453566,#17FA2B
-76.57677,46.71703,#FA3E0C
-113.980818,50.945209,#17FA2B
-77.58929,50.26259,#FA3E0C
-63.3175,51.3397,#FA3E0C
-79.15317,48.20983,#FA3E0C
-114.142405,51.100916,#17FA2B
-75.24219,46.30036,#FA3E0C
-73.94968,49.95084,#FA3E0C
-72.79858,49.68915,#FA3E0C
-66.3575,49.1676,#FA3E0C
-73.5253,46.2517,#FA3E0C
-123.109925,49.26537,#17FA2B
-73.875559,45.55688,#17FA2B
-72.7253,46.4788,#FA3E0C
-79.283479,43.695419,#17FA2B
-73.728599,45.496785,#17FA2B
-114.065092,50.951701,#17FA2B
-114.040417,51.168357,#17FA2B
-75.616192,45.39551,#17FA2B
-79.307664,43.707714,#17FA2B
-123.177975,49.203485,#17FA2B
-78.8954,53.6148,#FA3E0C
-69.2803,48.5159,#FA3E0C
-74.25709,45.89808,#FA3E0C
-75.80332,46.43465,#FA3E0C
-73.816892,45.439099,#17FA2B
-71.06905,46.15528,#FA3E0C
-122.78338,49.197112,#17FA2B
-73.52056,49.86031,#FA3E0C
-114.088073,51.067044,#17FA2B
-73.60414,47.46613,#FA3E0C
-75.609078,45.386133,#17FA2B
-113.981141,51.134468,#17FA2B
-73.709761,45.613149,#17FA2B
-74.0433,45.8927,#FA3E0C
-123.066549,49.105597,#17FA2B
-73.86832,46.51259,#FA3E0C
-79.699351,43.848956,#17FA2B
-69.88019,48.27068,#FA3E0C
-76.03209,50.81475,#FA3E0C
-122.932477,49.223613,#17FA2B
-72.51859,48.18285,#FA3E0C
-75.747678,45.365087,#17FA2B
-70.18842,46.65258,#FA3E0C
-74.51162,50.24311,#FA3E0C
-74.97683,45.68465,#FA3E0C
-70.48951,46.70714,#FA3E0C
-75.787328,45.414641,#17FA2B
-72.54602,45.65168,#FA3E0C
-78.78003,50.1256,#FA3E0C
-73.886825,45.427403,#17FA2B
-73.759641,45.632834,#17FA2B
-114.068287,51.068452,#17FA2B
-73.416461,45.567038,#17FA2B
-68.21839,49.1328,#FA3E0C
-79.44274,48.72512,#FA3E0C
-75.64738,45.61931,#FA3E0C
-75.7088,45.69634,#FA3E0C
-73.692988,45.527034,#17FA2B
-78.27614,48.66846,#FA3E0C
-67.90054,52.15258,#FA3E0C
-72.5654,46.8599,#FA3E0C
-74.0355,45.4865,#FA3E0C
-78.75643,49.97242,#FA3E0C
-73.780395,45.507885,#17FA2B
-74.72423,45.72782,#FA3E0C
-70.89184,46.50989,#FA3E0C
-72.52128,48.19185,#FA3E0C
-75.45238,52.82195,#FA3E0C
-74.3142,45.7644,#FA3E0C
-75.82298,52.53867,#FA3E0C
-73.437571,45.568033,#17FA2B
-122.73097,49.105953,#17FA2B
-122.759661,49.197855,#17FA2B
-66.00647,48.16936,#FA3E0C
-75.86239,45.90258,#FA3E0C
-74.78804,45.97332,#FA3E0C
-67.7947,52.7164,#FA3E0C
-75.9948,46.19544,#FA3E0C
-79.347795,43.660201,#17FA2B
-75.659389,45.381897,#17FA2B
-73.869215,45.522764,#17FA2B
-74.8543,46.20174,#FA3E0C
-60.8066,50.26709,#FA3E0C
-114.044464,50.901425,#17FA2B
-69.55387,47.81475,#FA3E0C
-75.750211,45.414587,#17FA2B
-73.500076,45.639536,#17FA2B
-78.50687,48.80396,#FA3E0C
-73.9444,45.9125,#FA3E0C
-70.73563,51.25899,#FA3E0C
-79.387897,43.725324,#17FA2B
-75.6423,46.6005,#FA3E0C
-70.7843,48.68106,#FA3E0C
-114.170876,51.122337,#17FA2B
-73.864879,45.505805,#17FA2B
-73.46227,46.26979,#FA3E0C
-73.862027,45.634364,#17FA2B
-122.943611,49.195995,#17FA2B
-113.960191,50.969502,#17FA2B
-122.950644,49.268621,#17FA2B
-71.30269,54.06025,#FA3E0C
-79.263449,43.666802,#17FA2B
-73.94131,47.60851,#FA3E0C
-73.9925,45.5297,#FA3E0C
-73.894387,45.599073,#17FA2B
-122.891062,49.154367,#17FA2B
-122.833825,49.199409,#17FA2B
-79.38498,43.80269,#17FA2B
-72.8761,48.7334,#FA3E0C
-79.2053,46.83333,#FA3E0C
-71.2581,50.7736,#FA3E0C
-74.93228,50.39898,#FA3E0C
-79.714423,43.740686,#17FA2B
-76.9211,45.9736,#FA3E0C
-114.063038,51.154191,#17FA2B
-114.13099,51.072574,#17FA2B
-75.681113,45.399572,#17FA2B
-76.9708,52.0225,#FA3E0C
-79.512816,43.867291,#17FA2B
-75.732469,45.367465,#17FA2B
-75.73259,45.386011,#17FA2B
-73.59269,46.1337,#FA3E0C
-122.793966,49.149003,#17FA2B
-74.73053,46.15528,#FA3E0C
-73.12678,45.65888,#FA3E0C
-73.502091,45.617537,#17FA2B
-79.663839,43.820805,#17FA2B
-75.7433,48.4475,#FA3E0C
-77.62331,48.41337,#FA3E0C
-76.6871,49.95174,#FA3E0C
-74.1986,45.5861,#FA3E0C
-123.004638,49.156123,#17FA2B
-114.141874,50.949178,#17FA2B
-75.89731,45.82464,#FA3E0C
-75.05101,48.10582,#FA3E0C
-67.77627,48.55396,#FA3E0C
-73.864664,45.461314,#17FA2B
-76.7969,50.2608,#FA3E0C
-75.686263,45.387189,#17FA2B
-67.58333,52.39988,#FA3E0C
-71.91667,45.82644,#FA3E0C
-75.7613,45.44996,#17FA2B
-123.176794,49.12193,#17FA2B
-79.609655,43.71334,#17FA2B
-72.3497,45.70534,#FA3E0C
-77.59692,48.8801,#FA3E0C
-67.93185,49.71343,#FA3E0C
-72.19602,48.20983,#FA3E0C
-75.760586,45.386726,#17FA2B
-113.952454,50.993758,#17FA2B
-68.7236,47.3803,#FA3E0C
-114.103048,50.908033,#17FA2B
-123.133295,49.170173,#17FA2B
-74.27979,45.1337,#FA3E0C
-72.23008,50.80936,#FA3E0C
-123.023015,49.146477,#17FA2B
-114.095885,51.0815,#17FA2B
-114.038214,50.963954,#17FA2B
-79.301886,43.861443,#17FA2B
-75.827673,45.405526,#17FA2B
-72.6411,48.3594,#FA3E0C
-114.156176,50.896873,#17FA2B
-73.3503,47.3506,#FA3E0C
-67.99274,51.7545,#FA3E0C
-72.61619,48.76439,#FA3E0C
-69.02629,47.31925,#FA3E0C
-122.962362,49.266379,#17FA2B
-75.768957,45.435799,#17FA2B
-72.32655,48.44185,#FA3E0C
-75.813419,45.378219,#17FA2B
-76.60367,46.74761,#FA3E0C
-72.10141,49.6328,#FA3E0C
-79.640418,43.825019,#17FA2B
-114.091361,51.136027,#17FA2B
-122.941847,49.221347,#17FA2B
-65.39647,48.10312,#FA3E0C
-74.0833,45.9178,#FA3E0C
-113.953905,51.155225,#17FA2B
-75.778156,45.437341,#17FA2B
-79.279509,43.838899,#17FA2B
-69.7672,48.3369,#FA3E0C
-72.46609,46.40708,#FA3E0C
-78.33062,48.44634,#FA3E0C
-75.2267,45.98771,#FA3E0C
-75.75614,45.64898,#FA3E0C
-69.19998,51.0018,#FA3E0C
-73.45839,54.30396,#FA3E0C
-74.10209,45.8711,#FA3E0C
-79.472077,43.802953,#17FA2B
-78.7039,47.0622,#FA3E0C
-122.86256,49.247477,#17FA2B
-73.14619,45.35761,#FA3E0C
-123.101724,49.268465,#17FA2B
-75.39225,48.46343,#FA3E0C
-114.053115,51.060048,#17FA2B
-68.84686,48.92836,#FA3E0C
-75.806105,45.384666,#17FA2B
-70.4948,46.20983,#FA3E0C
-68.88418,50.45084,#FA3E0C
-78.20926,48.52788,#FA3E0C
-76.42601,49.89629,#FA3E0C
-122.842515,49.174927,#17FA2B
-79.738841,43.686523,#17FA2B
-70.16789,48.91846,#FA3E0C
-71.59402,49.92746,#FA3E0C
-79.664809,43.653819,#17FA2B
-122.990409,49.177143,#17FA2B
-75.91278,46.01709,#FA3E0C
-72.00532,48.91936,#FA3E0C
-71.61271,46.88999,#FA3E0C
-73.78368,46.5054,#FA3E0C
-75.05097,45.99311,#FA3E0C
-114.087654,51.135147,#17FA2B
-74.69319,50.71343,#FA3E0C
-114.130709,50.975212,#17FA2B
-79.40558,49.53148,#FA3E0C
-122.860126,49.163593,#17FA2B
-79.71811,43.783942,#17FA2B
-73.850318,45.621487,#17FA2B
-77.0981,47.0869,#FA3E0C
-114.096195,50.924322,#17FA2B
-77.41799,48.01439,#FA3E0C
-114.021042,51.036998,#17FA2B
-123.0625,49.12451,#17FA2B
-73.49617,45.629294,#17FA2B
-75.7742,45.6167,#FA3E0C
-75.624236,45.403456,#17FA2B
-123.046023,49.108944,#17FA2B
-75.599102,45.471582,#17FA2B
-64.58947,48.38999,#FA3E0C
-71.61585,46.35042,#FA3E0C
-72.06695,48.81385,#FA3E0C
-68.1669,49.50899,#FA3E0C
-62.62292,51.48719,#FA3E0C
-75.725685,45.446086,#17FA2B
-123.117731,49.118356,#17FA2B
-73.6606,53.6337,#FA3E0C
-73.565991,45.50257,#17FA2B
-75.26638,46.76439,#FA3E0C
-69.6159,48.9847,#FA3E0C
-113.935889,51.088295,#17FA2B
-79.280445,43.825077,#17FA2B
-123.047046,49.154652,#17FA2B
-75.664244,45.461389,#17FA2B
-73.40235,46.30666,#FA3E0C
-79.429981,43.68391,#17FA2B
-65.2976,49.1265,#FA3E0C
-113.989072,51.039225,#17FA2B
-70.1359,47.76079,#FA3E0C
-75.739286,45.445826,#17FA2B
-79.310525,43.669605,#17FA2B
-78.74204,47.33963,#FA3E0C
-73.669528,45.614409,#17FA2B
-79.04104,48.75989,#FA3E0C
-122.852413,49.171486,#17FA2B
-123.137864,49.116322,#17FA2B
-123.131914,49.164884,#17FA2B
-123.178194,49.192375,#17FA2B
-73.465989,45.461632,#17FA2B
-123.038349,49.171576,#17FA2B
-73.804755,45.406159,#17FA2B
-114.056058,50.987409,#17FA2B
-72.69903,46.51259,#FA3E0C
-77.50034,48.6211,#FA3E0C
-71.1842,47.0603,#FA3E0C
-73.1689,46.6686,#FA3E0C
-75.45455,46.16936,#FA3E0C
-74.63421,46.15438,#FA3E0C
-122.904196,49.199741,#17FA2B
-72.56962,49.00899,#FA3E0C
-78.2405,48.51619,#FA3E0C
-79.406673,43.834945,#17FA2B
-123.053977,49.189901,#17FA2B
-114.064794,51.14867,#17FA2B
-73.527973,45.551095,#17FA2B
-72.87489,46.46343,#FA3E0C
-79.311217,43.812653,#17FA2B
-73.672296,45.577389,#17FA2B
-73.77244,45.540137,#17FA2B
-76.49385,54.22872,#FA3E0C
-123.065252,49.203856,#17FA2B
-73.07666,47.64719,#FA3E0C
-113.931962,50.927497,#17FA2B
-73.668448,45.520397,#17FA2B
-71.57109,48.6274,#FA3E0C
-75.684785,45.375459,#17FA2B
-72.29202,45.84592,#FA3E0C
-67.9167,52.7636,#FA3E0C
-68.7,50.4357,#FA3E0C
-79.707938,43.832715,#17FA2B
-79.298819,43.72075,#17FA2B
-71.30449,46.69455,#FA3E0C
-113.960253,50.914326,#17FA2B
-114.137212,51.14324,#17FA2B
-114.113192,51.157107,#17FA2B
-74.42015,53.34862,#FA3E0C
-64.5725,48.39988,#FA3E0C
-78.17612,47.97062,#FA3E0C
-73.75564,46.00989,#FA3E0C
-75.65883,46.48591,#FA3E0C
-79.294385,43.744463,#17FA2B
-79.572507,43.658232,#17FA2B
-73.571883,45.408384,#17FA2B
-72.19986,47.03058,#FA3E0C
-114.086026,51.065358,#17FA2B
-122.981102,49.25222,#17FA2B
-72.30607,46.14719,#FA3E0C
-73.86809,46.75899,#FA3E0C
-79.32647,49.06655,#FA3E0C
-114.126857,51.003814,#17FA2B
-73.872892,45.498587,#17FA2B
-79.319795,43.784681,#17FA2B
-71.53203,46.8738,#FA3E0C
-79.250691,43.647078,#17FA2B
-71.34077,47.51529,#FA3E0C
-123.119991,49.152333,#17FA2B
-77.47436,50.84413,#FA3E0C
-73.64413,47.27698,#FA3E0C
-72.23287,46.95983,#FA3E0C
-75.750914,45.44834,#17FA2B
-74.88145,46.41337,#FA3E0C
-71.05263,47.65348,#FA3E0C
-73.657436,45.603759,#17FA2B
-122.769908,49.161676,#17FA2B
-75.7597,46.8239,#FA3E0C
-79.481229,43.670704,#17FA2B
-64.69854,48.38729,#FA3E0C
-76.43828,52.26889,#FA3E0C
-122.8049,49.143141,#17FA2B
-114.14606,51.04225,#17FA2B
-76.40112,46.04856,#FA3E0C
-71.67186,49.0036,#FA3E0C
-73.771964,45.595131,#17FA2B
-71.6116,45.39359,#FA3E0C
-79.586048,43.645453,#17FA2B
-71.52711,46.54227,#FA3E0C
-71.6819,48.795,#FA3E0C
-122.780196,49.131659,#17FA2B
-76.22925,52.64269,#FA3E0C
-75.94678,48.77158,#FA3E0C
-122.962271,49.149785,#17FA2B
-70.97805,45.85312,#FA3E0C
-76.39313,52.31835,#FA3E0C
-78.65716,48.5063,#FA3E0C
-75.694805,45.461058,#17FA2B
-73.94828,45.92836,#FA3E0C
-73.670982,45.437179,#17FA2B
-79.495172,43.67266,#17FA2B
-79.72276,43.754219,#17FA2B
-74.58766,46.02338,#FA3E0C
-79.72751,43.762014,#17FA2B
-71.73162,46.7494,#FA3E0C
-74.52124,45.95624,#FA3E0C
-74.0606,53.59323,#FA3E0C
-75.60766,45.48771,#FA3E0C
-79.487836,43.718588,#17FA2B
-75.686656,45.440608,#17FA2B
-123.14892,49.146524,#17FA2B
-122.78132,49.201381,#17FA2B
-68.90198,47.66757,#FA3E0C
-76.54456,45.90708,#FA3E0C
-71.7261,46.7173,#FA3E0C
-75.616826,45.451414,#17FA2B
-77.25205,48.40618,#FA3E0C
-67.38353,49.35941,#FA3E0C
-77.9192,48.10402,#FA3E0C
-75.636028,45.420294,#17FA2B
-73.54947,48.39719,#FA3E0C
-73.637584,45.440457,#17FA2B
-73.551842,45.609192,#17FA2B
-79.536703,43.901111,#17FA2B
-75.674314,45.349792,#17FA2B
-74.37349,49.78687,#FA3E0C
-122.865736,49.225749,#17FA2B
-74.09358,45.46433,#FA3E0C
-70.06691,48.91337,#FA3E0C
-79.22269,48.81115,#FA3E0C
-122.83711,49.193503,#17FA2B
-79.554167,43.649716,#17FA2B
-74.85553,46.26169,#FA3E0C
-71.01554,48.45264,#FA3E0C
-122.773829,49.146317,#17FA2B
-79.531999,43.695971,#17FA2B
-73.621435,45.483059,#17FA2B
-66.75804,48.01979,#FA3E0C
-123.053847,49.190666,#17FA2B
-122.97492,49.122855,#17FA2B
-72.38926,46.43915,#FA3E0C
-73.701633,45.619605,#17FA2B
-75.739377,45.381883,#17FA2B
-74.09162,45.97242,#FA3E0C
-79.475177,43.881666,#17FA2B
-67.3209,49.381,#FA3E0C
-75.83055,49.69544,#FA3E0C
-74.60154,49.52968,#FA3E0C
-75.7897,45.51259,#FA3E0C
-79.247083,43.874653,#17FA2B
-77.91848,46.84772,#FA3E0C
-79.68014,43.835473,#17FA2B
-122.794768,49.242152,#17FA2B
-122.968827,49.149389,#17FA2B
-75.60604,48.1274,#FA3E0C
-114.134216,50.969238,#17FA2B
-72.3818,45.85582,#FA3E0C
-69.30996,51.99761,#FA3E0C
-70.38506,46.93285,#FA3E0C
-74.79333,49.31205,#FA3E0C
-122.975704,49.211584,#17FA2B
-75.598106,45.393234,#17FA2B
-114.165636,51.1313,#17FA2B
-70.79144,48.28597,#FA3E0C
-75.75668,46.19814,#FA3E0C
-75.695218,45.470225,#17FA2B
-79.423134,43.893499,#17FA2B
-76.57814,46.1301,#FA3E0C
-73.44938,46.13819,#FA3E0C
-79.726956,43.760324,#17FA2B
-70.2651,46.73861,#FA3E0C
-71.78244,46.43375,#FA3E0C
-79.42102,47.79047,#FA3E0C
-71.89371,48.24581,#FA3E0C
-72.77751,47.41847,#FA3E0C
-114.016309,50.923297,#17FA2B
-123.080923,49.21561,#17FA2B
-79.534956,43.647635,#17FA2B
-77.3906,51.6158,#FA3E0C
-65.68693,49.01439,#FA3E0C
-113.921209,51.034929,#17FA2B
-73.74216,46.5054,#FA3E0C
-113.967514,51.126645,#17FA2B
-71.76495,49.8783,#FA3E0C
-72.63429,50.29227,#FA3E0C
-76.9703,45.8283,#FA3E0C
-73.714948,45.484804,#17FA2B
-73.617603,45.558942,#17FA2B
-78.77205,53.01079,#FA3E0C
-75.663377,45.460885,#17FA2B
-77.06511,46.29676,#FA3E0C
-73.742947,45.41478,#17FA2B
-77.5231,48.1604,#FA3E0C
-73.589366,45.590409,#17FA2B
-73.644397,45.43562,#17FA2B
-79.23246,48.20893,#FA3E0C
-75.639235,45.361829,#17FA2B
-79.275918,43.780884,#17FA2B
-77.0225,53.74671,#FA3E0C
-73.681765,45.535768,#17FA2B
-70.24868,46.91847,#FA3E0C
-123.19402,49.118132,#17FA2B
-72.6842,46.91,#FA3E0C
-75.795722,45.353503,#17FA2B
-114.07408,51.062834,#17FA2B
-70.65094,51.00989,#FA3E0C
-122.841264,49.255154,#17FA2B
-77.70153,48.09412,#FA3E0C
-73.616701,45.634485,#17FA2B
-73.64185,46.48591,#FA3E0C
-70.98057,49.60761,#FA3E0C
-78.27478,48.66846,#FA3E0C
-78.69,48.7189,#FA3E0C
-114.123366,51.032948,#17FA2B
-75.619461,45.444365,#17FA2B
-72.24451,49.02428,#FA3E0C
-79.461958,43.660957,#17FA2B
-71.82613,51.33783,#FA3E0C
-76.01569,46.26709,#FA3E0C
-70.90214,47.08274,#FA3E0C
-122.849459,49.241019,#17FA2B
-75.598944,45.38244,#17FA2B
-73.859912,45.623996,#17FA2B
-74.5157,46.0956,#FA3E0C
-78.9233,47.1911,#FA3E0C
-114.089374,50.943459,#17FA2B
-75.69501,49.14179,#FA3E0C
-68.58675,47.53327,#FA3E0C
-75.664733,45.372097,#17FA2B
-75.50848,49.55126,#FA3E0C
-70.36868,46.09592,#FA3E0C
-71.38902,46.92206,#FA3E0C
-73.739547,45.413127,#17FA2B
-114.103947,51.123443,#17FA2B
-114.00047,50.989002,#17FA2B
-114.138667,50.952931,#17FA2B
-68.65371,51.35312,#FA3E0C
-73.911491,45.453522,#17FA2B
-79.1961,46.9925,#FA3E0C
-72.37226,48.05846,#FA3E0C
-67.20557,49.6265,#FA3E0C
-75.652678,45.414687,#17FA2B
-71.22431,45.55396,#FA3E0C
-76.8108,47.7092,#FA3E0C
-71.16404,46.76619,#FA3E0C
-73.04894,49.18196,#FA3E0C
-72.96605,46.47782,#FA3E0C
-69.97394,49.03417,#FA3E0C
-74.60584,45.98412,#FA3E0C
-114.121699,50.980162,#17FA2B
-75.748214,45.420348,#17FA2B
-75.82666,47.66337,#FA3E0C
-122.792084,49.153211,#17FA2B
-67.11206,51.2554,#FA3E0C
-73.1615,45.88729,#FA3E0C
-72.67905,45.80036,#FA3E0C
-122.962208,49.106808,#17FA2B
-76.31829,48.8819,#FA3E0C
-75.59277,50.74041,#FA3E0C
-113.932177,51.062505,#17FA2B
-122.756391,49.169764,#17FA2B
-75.816896,45.326262,#17FA2B
-79.303455,43.781596,#17FA2B
-73.06057,50.80126,#FA3E0C
-114.123311,50.901699,#17FA2B
-71.11074,49.96883,#FA3E0C
-76.65266,50.04856,#FA3E0C
-76.6325,47.1347,#FA3E0C
-75.639043,45.341538,#17FA2B
-75.742612,45.334186,#17FA2B
-77.75601,48.47782,#FA3E0C
-122.834926,49.228912,#17FA2B
-73.6563,46.07195,#FA3E0C
-114.11903,51.100384,#17FA2B
-77.68031,53.58603,#FA3E0C
-79.571323,43.710598,#17FA2B
-79.03735,48.31835,#FA3E0C
-73.558068,45.551032,#17FA2B
-73.9596,45.8092,#FA3E0C
-72.74069,47.46343,#FA3E0C
-74.89321,46.35582,#FA3E0C
-67.27357,49.67836,#FA3E0C
-122.865249,49.18387,#17FA2B
-74.573,45.6987,#FA3E0C
-68.70206,48.95893,#FA3E0C
-114.030566,51.025564,#17FA2B
-70.90273,49.82105,#FA3E0C
-77.214296,45.966227,#FA3E0C
-72.645,45.4,#FA3E0C
-71.91028,45.22512,#FA3E0C
-77.05063,50.76889,#FA3E0C
-68.80842,49.47602,#FA3E0C
-75.792742,45.328399,#17FA2B
-78.7282,49.4094,#FA3E0C
-72.28601,48.30576,#FA3E0C
-73.60084,45.83603,#FA3E0C
-79.495917,43.915921,#17FA2B
-73.910202,45.402446,#17FA2B
-73.835621,45.486976,#17FA2B
-68.1584,49.23771,#FA3E0C
-69.48917,48.36211,#FA3E0C
-73.20079,46.01079,#FA3E0C
-77.26734,45.97422,#FA3E0C
-123.089714,49.142563,#17FA2B
-74.97026,45.92656,#FA3E0C
-65.64637,48.34772,#FA3E0C
-79.473859,43.66223,#17FA2B
-123.189597,49.117582,#17FA2B
-75.749675,45.413865,#17FA2B
-79.645419,43.638892,#17FA2B
-75.00592,45.81295,#FA3E0C
-113.931652,50.89513,#17FA2B
-113.951909,51.154204,#17FA2B
-113.975893,50.964907,#17FA2B
-77.6947,48.18555,#FA3E0C
-75.51652,49.7518,#FA3E0C
-71.40309,48.50899,#FA3E0C
-75.676905,45.381791,#17FA2B
-73.7344,46.1301,#FA3E0C
-75.812865,45.380737,#17FA2B
-68.97487,52.52338,#FA3E0C
-114.000886,51.043179,#17FA2B
-71.02215,46.30216,#FA3E0C
-79.636452,43.723456,#17FA2B
-67.68531,51.27248,#FA3E0C
-74.15908,53.6238,#FA3E0C
-123.133485,49.148059,#17FA2B
-75.746816,45.424865,#17FA2B
-73.444142,45.550087,#17FA2B
-123.048451,49.14193,#17FA2B
-73.598128,45.603411,#17FA2B
-79.495281,43.798749,#17FA2B
-75.61589,49.05396,#FA3E0C
-74.79601,45.66517,#FA3E0C
-122.981803,49.186054,#17FA2B
-77.91249,49.77788,#FA3E0C
-70.99039,49.09143,#FA3E0C
-75.97727,50.72422,#FA3E0C
-122.829445,49.111671,#17FA2B
-69.55265,47.61391,#FA3E0C
-114.009871,51.08006,#17FA2B
-71.96586,48.81385,#FA3E0C
-73.8955,45.4047,#FA3E0C
-122.947269,49.22043,#17FA2B
-68.20815,49.85851,#FA3E0C
-71.2244,46.6105,#FA3E0C
-71.40369,46.1274,#FA3E0C
-71.04005,49.89629,#FA3E0C
-73.614914,45.600754,#17FA2B
-77.1039,47.9131,#FA3E0C
-71.94146,46.26079,#FA3E0C
-73.554435,45.615027,#17FA2B
-113.944686,51.160368,#17FA2B
-75.727642,45.391672,#17FA2B
-75.23921,48.17656,#FA3E0C
-73.20522,46.93106,#FA3E0C
-73.663022,45.441569,#17FA2B
-71.47239,49.35042,#FA3E0C
-113.939911,51.036926,#17FA2B
-71.53588,45.47332,#FA3E0C
-79.0806,48.83513,#FA3E0C
-71.40876,46.93375,#FA3E0C
-123.044252,49.138141,#17FA2B
-73.568598,45.407569,#17FA2B
-73.520204,45.630861,#17FA2B
-114.088319,51.011039,#17FA2B
-77.85962,52.06205,#FA3E0C
-70.94184,48.32195,#FA3E0C
-79.558904,43.8004,#17FA2B
-75.5341,46.04766,#FA3E0C
-79.317476,43.779031,#17FA2B
-113.97864,50.958953,#17FA2B
-62.39074,51.35761,#FA3E0C
-76.117,49.32194,#FA3E0C
-72.9961,49.2708,#FA3E0C
-73.604953,45.595983,#17FA2B
-75.826902,45.413494,#17FA2B
-71.54486,45.46703,#FA3E0C
-69.9893,47.74131,#FA3E0C
-79.51879,43.757785,#17FA2B
-75.6687,45.450815,#17FA2B
-73.489493,45.600922,#17FA2B
-74.74861,49.83423,#FA3E0C
-113.992622,51.162269,#17FA2B
-79.16908,48.17926,#FA3E0C
-79.268898,43.910893,#17FA2B
-79.701252,43.696297,#17FA2B
-78.75601,47.58184,#FA3E0C
-76.96639,45.91757,#FA3E0C
-79.573441,43.713347,#17FA2B
-75.13436,50.18645,#FA3E0C
-79.277339,43.749326,#17FA2B
-123.167741,49.232413,#17FA2B
-70.32677,46.77968,#FA3E0C
-79.543033,43.772582,#17FA2B
-113.982053,50.941315,#17FA2B
-78.58333,53.26799,#FA3E0C
-73.577697,45.410372,#17FA2B
-73.833408,45.443446,#17FA2B
-123.011561,49.241217,#17FA2B
-72.20881,45.67476,#FA3E0C
-74.15116,45.90258,#FA3E0C
-79.728931,43.836945,#17FA2B
-123.001658,49.153437,#17FA2B
-73.24089,46.31295,#FA3E0C
-114.017427,50.942959,#17FA2B
-71.63834,48.18465,#FA3E0C
-70.80105,48.04047,#FA3E0C
-75.727212,45.366726,#17FA2B
-75.78968,45.53058,#FA3E0C
-76.14091,45.71163,#FA3E0C
-75.55111,52.11661,#FA3E0C
-73.430521,45.617054,#17FA2B
-73.852276,45.488929,#17FA2B
-75.759036,45.342552,#17FA2B
-72.0175,54.02878,#FA3E0C
-73.526138,45.435127,#17FA2B
-71.96787,45.59233,#FA3E0C
-75.56791,45.60582,#FA3E0C
-79.3124,43.85961,#17FA2B
-75.692519,45.355184,#17FA2B
-123.104486,49.245723,#17FA2B
-73.74439,50.08423,#FA3E0C
-75.726411,45.358902,#17FA2B
-75.73556,45.377192,#17FA2B
-70.37691,49.00809,#FA3E0C
-122.854772,49.264763,#17FA2B
-79.27382,50.60492,#FA3E0C
-75.70427,45.411525,#17FA2B
-72.29763,49.09053,#FA3E0C
-79.43019,48.92836,#FA3E0C
-76.01695,46.30036,#FA3E0C
-76.03203,46.8711,#FA3E0C
-73.793668,45.517896,#17FA2B
-73.37233,46.40258,#FA3E0C
-75.10359,52.19005,#FA3E0C
-74.11103,45.96973,#FA3E0C
-73.755747,45.438426,#17FA2B
-79.522846,43.808204,#17FA2B
-75.593589,45.387038,#17FA2B
